mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
30.87093892097473,2.2747470100327782,0.029671859741210938,0.011410775596338038,1.0,0.2,7,100,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.43089872498565174,0.4396436145621592,0.43344296105528235,0.4720825247184267,0.45523202791466066,0.44625997064723605,0.015435814726601388,31,0.8149456276977867,0.8788863469770829,0.8023415251278426,0.8809654682206525,0.8880784805715131,0.8530434897189757,0.036598024653618805
64.30559525489807,1.5827430744359836,0.07609395980834961,0.01192771900910184,1.0,0.1,7,200,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.4231874220974735,0.4437453508030431,0.4298561147573733,0.4730850785902428,0.45884764094941405,0.4457443214395093,0.01835461079326116,32,0.8147252540587903,0.8805423604451056,0.8028178852833553,0.8834187671473535,0.8834385607765276,0.8529885655422265,0.03631415469583151
64.74309287071227,1.459399549294015,0.062157392501831055,0.018141530435247112,1.0,0.1,7,200,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.42941177397770924,0.45672213044079224,0.42242521438583785,0.4659759967409599,0.4479182397992507,0.44449067106891,0.01635379809781702,33,0.8125007625744461,0.8738420879482339,0.7982550583316763,0.880303392358851,0.8844894938943332,0.849878159021508,0.036769344581890816
19.11346802711487,0.3804228886002196,0.024042272567749025,0.018026441870640487,0.8,0.2,5,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.422527811746827,0.450293638386395,0.42436969554429615,0.47821163874246064,0.4441226026248101,0.4439050774089578,0.020280137134145934,34,0.7643849144618452,0.8157001326492554,0.7286102617107076,0.814873134965052,0.8181264047992803,0.788338969717228,0.03600361585859222
44.67979497909546,0.4717125836880206,0.07648077011108398,0.03906763346184972,0.8,0.2,7,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.2, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.4221785306478004,0.44688023895944684,0.4360657439254454,0.45297405217406495,0.4611905659699777,0.44385782633534704,0.01358950201181411,35,0.8504800548447122,0.9226195659208992,0.8414615839098897,0.9337711549141318,0.9309288315299138,0.8958522382239094,0.04099190108852134
27.708793115615844,0.6118265713338529,0.02600884437561035,0.012395874271568018,0.8,0.2,7,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.2, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.4273901909365565,0.450626482590914,0.4332158518148934,0.44931043511020075,0.4586682808716707,0.4438422482648471,0.011656145481849725,36,0.8153345054067206,0.8692548487943439,0.7965916091525618,0.8832392575526001,0.880959964402189,0.8490760370616831,0.036011112260740955
21.468306684494017,0.2926132287936937,0.026894235610961915,0.013116269530139796,1.0,0.1,3,200,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.40711401871230735,0.44851846779631355,0.42861284924703447,0.4762367776221851,0.45525026898586807,0.44314647647274175,0.023579196113249934,37,0.6742477481211223,0.7265475651820504,0.698094357577731,0.716914258893452,0.6803496890079851,0.6992307237564681,0.0202032230759017
20.662656688690184,0.27366253726570866,0.027039194107055665,0.023483495633797685,0.8,0.1,5,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.41365723369738217,0.4473796953997893,0.4238483507464612,0.47399273039955786,0.43839556364407317,0.4394547147774528,0.020812833879339698,38,0.6853816177590724,0.7399260992335042,0.7265952697324147,0.7283199529583452,0.7138581175742549,0.7188162114515182,0.018648951513738816
37.90627436637878,0.8264699187275308,0.025614309310913085,0.015054639450261767,1.0,0.1,7,100,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.4169286038982263,0.4591099760314836,0.4238209601483559,0.4544511606280625,0.43895686673983214,0.4386535134891921,0.016493034126003014,39,0.7454001964715553,0.8086723350473629,0.7125552753360695,0.8038917682553937,0.7978746273601638,0.7736788404941091,0.038101374495963194
33.41834282875061,0.47095170119207413,0.04174327850341797,0.03720531265848424,0.8,0.1,7,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.422116901212775,0.4558293292531276,0.4200229288120434,0.46008273737140715,0.4331190764266989,0.43823419461521046,0.016760246814125492,40,0.7428680383685925,0.7943396509153487,0.7066361558019593,0.7980525410381787,0.7897148064392747,0.7663222385126707,0.03592082322010771
