fitur_index,chi2_score,p_value
220,3.255022428280608,0.3539519038140845
318,3.253934166224899,0.3541057841980228
50,3.2526415675598535,0.3542886331744375
1715,3.237297237303155,0.35646547794522315
1908,3.237297237303155,0.35646547794522315
3346,3.237297237303155,0.35646547794522315
623,3.237297237303155,0.35646547794522315
3304,3.234397317494508,0.3568781782264509
3069,3.2317719059742998,0.35725216874612237
159,3.223480026927159,0.35843557712437046
700,3.218658610682339,0.3591252425309382
525,3.218658610682339,0.3591252425309382
3134,3.218658610682339,0.3591252425309382
3649,3.2045134387934224,0.3611552203108782
1946,3.2045134387934224,0.3611552203108782
3451,3.2034473350384216,0.3613086180517279
577,3.1915377931513627,0.3630260652067457
2596,3.1830325929587784,0.3642568864197834
2185,3.1806732394757655,0.3645989545025586
1785,3.170435104657591,0.36608652643139455
2746,3.168706017941929,0.3663382729964316
301,3.1536395529275114,0.36853818787220266
3637,3.1255645065081463,0.37266783424002026
1153,3.1178450883640547,0.3738102417080177
3264,3.107519969169284,0.37534295969241827
3486,3.1023311533733606,0.3761152452750354
3066,3.0970547198711778,0.3769019651726526
3137,3.0799153161065917,0.3794671747566114
1950,3.079741189937504,0.3794933120824966
3088,3.0643193114611202,0.3818143244509158
