fitur_index,chi2_score,p_value
1952,1.2298077848302325,0.5406928574969943
2468,1.2298077848302325,0.5406928574969943
3699,1.2295150286648013,0.5407720088736848
1024,1.226694228424681,0.5415352518924261
2628,1.226694228424681,0.5415352518924261
4228,1.2266576282509467,0.541545162125256
4345,1.2266576282509467,0.541545162125256
3825,1.225907123989161,0.5417484162347017
1064,1.225907123989161,0.5417484162347017
4182,1.2253750929247849,0.5418925488978724
3592,1.2244176774880482,0.5421520191438057
362,1.2238392393158926,0.5423088425323632
3091,1.2232805872343329,0.5424603446724889
4415,1.2232805872343329,0.5424603446724889
646,1.2232805872343329,0.5424603446724889
936,1.2212219571041545,0.5430189947416163
1949,1.221104960592689,0.5430507613347746
2723,1.2181025119768416,0.5438666145742619
959,1.2168383519375618,0.5442104904617733
557,1.2167273785593233,0.544240687737839
4080,1.2167273785593233,0.544240687737839
3724,1.2156303941826552,0.5445392813842922
1526,1.2138675232801788,0.5450194692076921
3177,1.2116484868511592,0.5456245138279848
1757,1.211377115307877,0.5456985523340423
629,1.211377115307877,0.5456985523340423
1636,1.211377115307877,0.5456985523340423
1607,1.211377115307877,0.5456985523340423
1397,1.2107683483878764,0.5458646792293755
2147,1.209956653916567,0.5460862618617905
1385,1.209956653916567,0.5460862618617905
1609,1.2098940172323664,0.5461033646459696
2384,1.2085648864096932,0.5464664066723532
514,1.2084313329648082,0.5465028991263257
2509,1.2076971894497295,0.5467035417288717
279,1.2073561950217795,0.546796761106203
4255,1.2073561950217795,0.546796761106203
3715,1.2064892496340296,0.5470338339498318
4003,1.2063152487361581,0.5470814282092995
415,1.2054563864381893,0.547316412466772
198,1.2036502235060613,0.5478109070257717
2524,1.203308957895964,0.5479043895128366
3285,1.2011435866726323,0.5484979189568466
628,1.1993410346195394,0.5489924898207665
1499,1.197785413482008,0.5494196680918726
3087,1.1977138756387564,0.5494393205923924
4268,1.1962093560880525,0.5498527971936795
2128,1.1962001694290885,0.5498553228545444
4066,1.1955312114119838,0.5500392686790736
136,1.195252739463891,0.5501158592643705
314,1.195252739463891,0.5501158592643705
828,1.195252739463891,0.5501158592643705
1566,1.195252739463891,0.5501158592643705
3890,1.195018403062789,0.5501803191259442
1141,1.195018403062789,0.5501803191259442
1000,1.195018403062789,0.5501803191259442
2568,1.1934380753251486,0.5506152235357011
2677,1.1924062958573236,0.550899353560439
888,1.1899064232940058,0.5515883731755976
4265,1.1899064232940058,0.5515883731755976
77,1.1895321375427443,0.5516916086695106
2016,1.1892934110685474,0.5517574642960934
3252,1.1891655631237672,0.5517927359523473
1223,1.1891453241399101,0.5517983198427382
1981,1.1889548120618405,0.5518508844685417
59,1.1883557964716738,0.5520161928645047
3708,1.1878724701281966,0.5521496109689952
3823,1.1867205227305746,0.5524677262269384
3067,1.1860831577300899,0.5526438160801228
1906,1.1854469007062,0.5528196558032994
2539,1.1852108898802827,0.5528848953643092
2049,1.1851312668388945,0.5529069069909176
4168,1.1851312668388945,0.5529069069909176
4054,1.1851312668388945,0.5529069069909176
2087,1.1846239366735962,0.5530471779573478
2733,1.1841670480268556,0.553173532877691
1108,1.184098380547014,0.5531925257199455
2308,1.1834068025140987,0.5533838466957656
2361,1.1834068025140987,0.5533838466957656
3141,1.1831153878688454,0.5534644846490798
1253,1.1831153878688454,0.5534644846490798
74,1.1831153878688454,0.5534644846490798
2510,1.1826877247985743,0.5535828454636618
3982,1.1825722996413652,0.553614795079083
1077,1.1825722996413652,0.553614795079083
4355,1.1825722996413652,0.553614795079083
1193,1.1825722996413652,0.553614795079083
3362,1.1824812530872957,0.5536399980124258
2639,1.1816044091134847,0.5538827791767962
1498,1.1813099274055312,0.553964339354553
4452,1.1813099274055312,0.553964339354553
2512,1.1813099274055312,0.553964339354553
3974,1.1813099274055312,0.553964339354553
820,1.1804922117755536,0.5541908783118787
3409,1.1803086062799217,0.5542417568926836
2058,1.1793548892749863,0.5545061148125319
937,1.1793548892749863,0.5545061148125319
1621,1.177067583123347,0.5551406402055965
2295,1.177067583123347,0.5551406402055965
3569,1.1763502257546121,0.5553397930338664
2491,1.1759373139685174,0.5554544580430082
2268,1.1755414978788241,0.555564397827426
4270,1.1748963604229605,0.5557436344350255
1540,1.1744113898551705,0.5558784104279313
674,1.1739352849983442,0.5560107543852113
3071,1.173346835727378,0.5561743705155129
2304,1.172918898496039,0.5562933871080966
1652,1.172918898496039,0.5562933871080966
2902,1.1725025857585023,0.5564091951722017
748,1.1719251201192107,0.5565698719632157
3730,1.1719251201192107,0.5565698719632157
10,1.1719251201192107,0.5565698719632157
122,1.1719251201192107,0.5565698719632157
9,1.1719251201192107,0.5565698719632157
2053,1.1719251201192107,0.5565698719632157
913,1.1718209900565195,0.5565988505454245
2478,1.1712946672202924,0.5567453451632747
3006,1.1702685748903674,0.5570310545122474
1783,1.169604445528609,0.5572160555660618
4226,1.169604445528609,0.5572160555660618
1709,1.169604445528609,0.5572160555660618
1322,1.169604445528609,0.5572160555660618
1782,1.169604445528609,0.5572160555660618
4057,1.169604445528609,0.5572160555660618
4014,1.169604445528609,0.5572160555660618
1351,1.169316412112373,0.5572963097669291
2761,1.1680653403752483,0.557645027654508
2355,1.1677193901755434,0.5577414947018069
4310,1.1677193901755434,0.5577414947018069
1396,1.1677193901755434,0.5577414947018069
149,1.1670401182539516,0.5579309559423398
3246,1.1670401182539516,0.5579309559423398
2629,1.1670401182539516,0.5579309559423398
3581,1.1670401182539516,0.5579309559423398
3832,1.1659457780801716,0.558236322608115
1044,1.165505378695415,0.5583592596094759
147,1.1641972923019632,0.558724570135962
3149,1.163235234302592,0.558993397508732
1733,1.161922352828571,0.5593604640120984
1496,1.1608196108548823,0.5596689641843489
2009,1.1608196108548823,0.5596689641843489
3521,1.1608196108548823,0.5596689641843489
11,1.1608196108548823,0.5596689641843489
1136,1.160382156433894,0.5597913924043886
3925,1.1600591279024735,0.559881814002076
4335,1.1600591279024735,0.559881814002076
1390,1.1598303732207071,0.5599458554575465
706,1.1591541220057573,0.5601352195026883
2681,1.1587518709607394,0.5602478883212942
1844,1.1585105038035626,0.5603155051213901
2605,1.1580041468988251,0.5604573828932543
3175,1.1580041468988251,0.5604573828932543
2134,1.1580041468988251,0.5604573828932543
3657,1.157802678023022,0.5605138430963834
4261,1.157802678023022,0.5605138430963834
2270,1.1565016344234889,0.560878588194845
659,1.1563782487946193,0.5609131914408818
790,1.1563782487946193,0.5609131914408818
2159,1.155854745584188,0.5610600305859805
2567,1.155854745584188,0.5610600305859805
1797,1.155854745584188,0.5610600305859805
2213,1.155854745584188,0.5610600305859805
24,1.155479859034136,0.5611652073726325
4187,1.1537003140493232,0.5616647389396155
1115,1.1533468143969017,0.5617640218584727
785,1.1533468143969017,0.5617640218584727
709,1.1533468143969017,0.5617640218584727
2719,1.1533468143969017,0.5617640218584727
2044,1.1532629806092898,0.5617875697548448
989,1.1528237172618845,0.5619109696498221
3575,1.1528237172618845,0.5619109696498221
